wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
1,2,Ab-1.png,Ab.mp3,367.0741,6,Aa-N5.png,"4,3,6,0",6,1,5,1111111,371.99,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,378.3542,mouse_continue,6.3649,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,378.3549,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,384.1714,mouse_continue,5.8164,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,384.1724,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,389.8716,mouse_continue,5.6993,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,389.8725,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,396.3381,mouse_continue,6.4655,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,396.3396,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,401.7378,mouse_continue,5.3985,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,401.7385,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,407.5378,mouse_continue,5.7994,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,407.5385,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,413.0546,mouse_continue,5.5161,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,413.0553,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,419.4212,mouse_continue,6.366,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,419.4217,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,425.0216,mouse_continue,5.5999,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
,,,,,,,,,,,,425.0231,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,430.6219,mouse_continue,5.5988,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,ALP1125,1996.11.29.,2026-05-05_19h31.36.909,BrocantoHPilot1WOSession1,2025.2.4,MacIntel,60.24096386
