wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
0,2,Aa-2.png,Aa.mp3,883.0238,1,Ab-1.png,"5,6,2,1",1,1,5,1111111,964.142,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,1008.7517,mouse_continue,44.6103,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1008.7568,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,1049.9045,mouse_continue,41.1489,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,OBJ-N5-SBJ-N4-PUSH-TR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1049.9094,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,1077.0147,mouse_continue,27.1085,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-SBJ-N1-HIDE-TR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1077.0172,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,1108.5631,mouse_continue,31.547,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-HIDE-INTR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1108.5667,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,1133.8381,mouse_continue,25.2731,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1133.8408,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,1172.444,mouse_continue,38.6045,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-SBJ-N3-REVEAL-TR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1172.4484,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,1215.0533,mouse_continue,42.6067,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,SBJ-N2-GO-INTR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1215.0587,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,1270.8587,mouse_continue,55.8029,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,OBJ-N5-SBJ-N1-PUSH-TR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1270.8616,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,1296.2838,mouse_continue,25.4239,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
,,,,,,,,,,,,1296.286,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,1335.0239,mouse_continue,38.7387,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-SBJ-N2-REVEAL-TR.mp3,ALP1108,1962.03.12,2026-04-25_14h39.30.549,BrocantoHPilot1WOSession1,2025.2.4,Win32,59.17159763
