wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
1,2,Ab-1.png,Ab.mp3,320.5702,6,Aa-N5.png,"4,6,1,0",6,1,5,1111111,339.4395,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,349.779,mouse_continue,10.3436,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,349.7828,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ-N4-OBJ-N5-PUSH-TR.mp3,358.7918,mouse_continue,9.0098,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ-N4-OBJ-N5-PUSH-TR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,358.7962,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-HIDE-TR-SBJ-N1.mp3,367.1409,mouse_continue,8.3459,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-HIDE-TR-SBJ-N1.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,367.1447,1,SBJ-N1-HIDE-INTR.mp4,HIDE-INTR-SBJ-N1.mp3,375.5391,mouse_continue,8.396,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,HIDE-INTR-SBJ-N1.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,375.5431,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,383.2219,mouse_continue,7.6793,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,383.2275,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,389.8622,mouse_continue,6.6365,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,389.8655,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,395.6432,mouse_continue,5.7783,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,395.6483,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,SBJ-N1-OBJ-N5-PUSH-TR.mp3,401.904,mouse_continue,6.2559,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,SBJ-N1-OBJ-N5-PUSH-TR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,401.9061,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,408.1357,mouse_continue,6.2299,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,408.141,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,SBJ-N2-REVEAL-TR-OBJ-N5.mp3,418.8923,mouse_continue,10.7525,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,SBJ-N2-REVEAL-TR-OBJ-N5.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,418.8937,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,SBJ-N2-HIDE-TR-OBJ-N5.mp3,424.583,mouse_continue,5.6891,,0,10,10,10,1,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,SBJ-N2-HIDE-TR-OBJ-N5.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,424.5879,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,430.1821,mouse_continue,5.5951,,0,11,11,11,1,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,430.1875,1,SBJ-N5-HIDE-INTR.mp4,HIDE-INTR-SBJ-N5.mp3,436.0988,mouse_continue,5.9141,,0,12,12,12,1,1,SBJ-N5-HIDE-INTR.mp4,HIDE-INTR-SBJ-N5.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,436.1034,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,442.4637,mouse_continue,6.3607,,0,13,13,13,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,442.469,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,448.181,mouse_continue,5.7129,,0,14,14,14,1,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,448.1852,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ-N2-OBJ-N5-PUSH-TR.mp3,455.0617,mouse_continue,6.8775,,0,15,15,15,1,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ-N2-OBJ-N5-PUSH-TR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,455.0667,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,461.3122,mouse_continue,6.246,,0,16,16,16,1,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
,,,,,,,,,,,,461.3165,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ-N4-HIDE-TR-OBJ-N5.mp3,467.035,mouse_continue,5.7186,,0,17,17,17,1,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ-N4-HIDE-TR-OBJ-N5.mp3,ALP1209,1991.01.17.,2026-05-29_16h08.15.579,BrocantoHPilot1MorphSession1,2025.2.4,Win32,59.88023952
