wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate
2,2,Ab-N1.png,N1.mp3,378.288,2,N1.png,"1,5,2,6",2,1,5,1111111,404.503,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,412.143,mouse_continue,7.64,,0,0,0,0,1,1,SBJ-N3-REVEAL-INTR.mp4,SBJ-N3-REVEAL-INTR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,412.144,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ-N4-OBJ-N5-PUSH-TR.mp3,422.162,mouse_continue,10.018,,0,1,1,1,1,1,OBJ-N5-SBJ-N4-PUSH-TR.mp4,SBJ-N4-OBJ-N5-PUSH-TR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,422.165,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-HIDE-TR-SBJ-N1.mp3,431.07,mouse_continue,8.906,,0,2,2,2,1,1,OBJ-N5-SBJ-N1-HIDE-TR.mp4,OBJ-N5-HIDE-TR-SBJ-N1.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,431.072,1,SBJ-N1-HIDE-INTR.mp4,HIDE-INTR-SBJ-N1.mp3,438.982,mouse_continue,7.909,,0,3,3,3,1,1,SBJ-N1-HIDE-INTR.mp4,HIDE-INTR-SBJ-N1.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,438.983,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,446.152,mouse_continue,7.168,,0,4,4,4,1,1,SBJ-N2-REVEAL-INTR.mp4,SBJ-N2-REVEAL-INTR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,446.153,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,452.902,mouse_continue,6.749,,0,5,5,5,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,452.904,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,458.589,mouse_continue,5.686,,0,6,6,6,1,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,458.59,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,SBJ-N1-OBJ-N5-PUSH-TR.mp3,464.841,mouse_continue,6.25,,0,7,7,7,1,1,OBJ-N5-SBJ-N1-PUSH-TR.mp4,SBJ-N1-OBJ-N5-PUSH-TR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,464.843,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,470.225,mouse_continue,5.383,,0,8,8,8,1,1,SBJ-N1-JUMP-INTR.mp4,SBJ-N1-JUMP-INTR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,470.227,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,SBJ-N2-REVEAL-TR-OBJ-N5.mp3,476.52,mouse_continue,6.294,,0,9,9,9,1,1,OBJ-N5-SBJ-N2-REVEAL-TR.mp4,SBJ-N2-REVEAL-TR-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,476.521,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,SBJ-N2-HIDE-TR-OBJ-N5.mp3,482.004,mouse_continue,5.483,,0,10,10,10,1,1,OBJ-N5-SBJ-N2-HIDE-TR.mp4,SBJ-N2-HIDE-TR-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,482.008,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,487.291,mouse_continue,5.283,,0,11,11,11,1,1,SBJ-N2-JUMP-INTR.mp4,SBJ-N2-JUMP-INTR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,487.292,1,SBJ-N5-HIDE-INTR.mp4,HIDE-INTR-SBJ-N5.mp3,492.814,mouse_continue,5.522,,0,12,12,12,1,1,SBJ-N5-HIDE-INTR.mp4,HIDE-INTR-SBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,492.815,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,498.606,mouse_continue,5.791,,0,13,13,13,1,1,OBJ-N5-SBJ-N3-REVEAL-TR.mp4,OBJ-N5-REVEAL-TR-SBJ-N3.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,498.609,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,503.977,mouse_continue,5.369,,0,14,14,14,1,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,503.978,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ-N2-OBJ-N5-PUSH-TR.mp3,509.523,mouse_continue,5.545,,0,15,15,15,1,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,SBJ-N2-OBJ-N5-PUSH-TR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,509.524,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,514.994,mouse_continue,5.469,,0,16,16,16,1,1,SBJ-N5-REVEAL-INTR.mp4,SBJ-N5-REVEAL-INTR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,514.997,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ-N4-HIDE-TR-OBJ-N5.mp3,520.545,mouse_continue,5.549,,0,17,17,17,1,1,OBJ-N5-SBJ-N4-HIDE-TR.mp4,SBJ-N4-HIDE-TR-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,520.546,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,525.967,mouse_continue,5.422,,0,18,18,18,1,1,SBJ-N2-GO-INTR.mp4,GO-INTR-SBJ-N2.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,525.969,1,SBJ-N1-REVEAL-INTR.mp4,REVEAL-INTR-SBJ-N1.mp3,531.245,mouse_continue,5.277,,0,19,19,19,1,1,SBJ-N1-REVEAL-INTR.mp4,REVEAL-INTR-SBJ-N1.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,531.246,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,REVEAL-TR-SBJ-N1-OBJ-N5.mp3,536.496,mouse_continue,5.249,,0,20,20,20,1,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,REVEAL-TR-SBJ-N1-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,536.497,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,REVEAL-TR-SBJ-N1-OBJ-N5.mp3,541.717,mouse_continue,5.22,,0,21,21,21,1,1,OBJ-N5-SBJ-N1-REVEAL-TR.mp4,REVEAL-TR-SBJ-N1-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,541.718,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N2-LOC-N1-PUSH-TR.mp3,547.927,mouse_continue,6.209,,0,22,22,22,1,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N2-LOC-N1-PUSH-TR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,547.929,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,554.086,mouse_continue,6.158,,0,23,23,23,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,554.088,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,SBJ-N1-LOC-N2-HIDE-TR-OBJ-N5.mp3,560.329,mouse_continue,6.241,,0,24,24,24,1,1,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp4,SBJ-N1-LOC-N2-HIDE-TR-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,560.331,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,566.337,mouse_continue,6.006,,0,25,25,25,1,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp4,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,566.337,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-LOC-N1-REVEAL-TR-SBJ-N4.mp3,572.287,mouse_continue,5.95,,0,26,26,26,1,1,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-LOC-N1-REVEAL-TR-SBJ-N4.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,572.288,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,579.566,mouse_continue,7.277,,0,27,27,27,1,1,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,579.568,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,585.288,mouse_continue,5.72,,0,28,28,28,1,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,585.289,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp4,SBJ-N1-LOC-N2-REVEAL-TR-OBJ-N5.mp3,591.185,mouse_continue,5.896,,0,29,29,29,1,1,OBJ-N5-SBJ-N1-REVEAL-TR-LOC-N2.mp4,SBJ-N1-LOC-N2-REVEAL-TR-OBJ-N5.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
,,,,,,,,,,,,591.186,1,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,LOC-N2-OBJ-N5-SBJ-N4-PUSH-TR.mp3,596.754,mouse_continue,5.567,,0,30,30,30,1,1,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,LOC-N2-OBJ-N5-SBJ-N4-PUSH-TR.mp3,ALP1202,,2026-05-07_12h04.31.754,BrocantoHPilot1MorphSession1,2025.2.4,Win32,144.092219
